frame,elapsed_sec,monotonic_us,state_age_ms,gmr_age_ms,ee_qp_valid,ee_qp_reference_type,ee_qp_plan_id,ee_qp_plan_phase,ee_qp_terminal_target_active,ee_qp_terminal_target_side,ee_qp_terminal_target_link,qp_input_target_side,qp_input_target_link,qp_input_coordinate_frame,ee_qp_terminal_target_distance_m,ee_qp_terminal_capture_radius_m,ee_qp_servo_error_before_m,ee_qp_servo_error_after_m,gmr_frame,gmr_prediction_horizon_ms,ee_qp_pose_frame_index,ee_qp_gmr_frame_index,ee_qp_gmr_frame_mismatch,ee_qp_gmr_prediction_horizon_ms,ee_qp_gmr_sync_valid,left_target_error_m,right_target_error_m,active_target_error_m,body_q_measured_00,body_q_measured_01,body_q_measured_02,body_q_measured_03,body_q_measured_04,body_q_measured_05,body_q_measured_06,body_q_measured_07,body_q_measured_08,body_q_measured_09,body_q_measured_10,body_q_measured_11,body_q_measured_12,body_q_measured_13,body_q_measured_14,body_q_measured_15,body_q_measured_16,body_q_measured_17,body_q_measured_18,body_q_measured_19,body_q_measured_20,body_q_measured_21,body_q_measured_22,body_q_measured_23,body_q_measured_24,body_q_measured_25,body_q_measured_26,body_q_measured_27,body_q_measured_28,bspline_q_ref_00,bspline_q_ref_01,bspline_q_ref_02,bspline_q_ref_03,bspline_q_ref_04,bspline_q_ref_05,bspline_q_ref_06,bspline_q_ref_07,bspline_q_ref_08,bspline_q_ref_09,bspline_q_ref_10,bspline_q_ref_11,bspline_q_ref_12,bspline_q_ref_13,bspline_q_ref_14,bspline_q_ref_15,bspline_q_ref_16,bspline_q_ref_17,bspline_q_ref_18,bspline_q_ref_19,bspline_q_ref_20,bspline_q_ref_21,bspline_q_ref_22,bspline_q_ref_23,bspline_q_ref_24,bspline_q_ref_25,bspline_q_ref_26,bspline_q_ref_27,bspline_q_ref_28,pd_q_corrected_00,pd_q_corrected_01,pd_q_corrected_02,pd_q_corrected_03,pd_q_corrected_04,pd_q_corrected_05,pd_q_corrected_06,pd_q_corrected_07,pd_q_corrected_08,pd_q_corrected_09,pd_q_corrected_10,pd_q_corrected_11,pd_q_corrected_12,pd_q_corrected_13,pd_q_corrected_14,pd_q_corrected_15,pd_q_corrected_16,pd_q_corrected_17,pd_q_corrected_18,pd_q_corrected_19,pd_q_corrected_20,pd_q_corrected_21,pd_q_corrected_22,pd_q_corrected_23,pd_q_corrected_24,pd_q_corrected_25,pd_q_corrected_26,pd_q_corrected_27,pd_q_corrected_28,sonic_last_action_00,sonic_last_action_01,sonic_last_action_02,sonic_last_action_03,sonic_last_action_04,sonic_last_action_05,sonic_last_action_06,sonic_last_action_07,sonic_last_action_08,sonic_last_action_09,sonic_last_action_10,sonic_last_action_11,sonic_last_action_12,sonic_last_action_13,sonic_last_action_14,sonic_last_action_15,sonic_last_action_16,sonic_last_action_17,sonic_last_action_18,sonic_last_action_19,sonic_last_action_20,sonic_last_action_21,sonic_last_action_22,sonic_last_action_23,sonic_last_action_24,sonic_last_action_25,sonic_last_action_26,sonic_last_action_27,sonic_last_action_28,terminal_target_position_00,terminal_target_position_01,terminal_target_position_02,qp_input_target_position_00,qp_input_target_position_01,qp_input_target_position_02,ee_qp_left_wrist_position_00,ee_qp_left_wrist_position_01,ee_qp_left_wrist_position_02,ee_qp_right_wrist_position_00,ee_qp_right_wrist_position_01,ee_qp_right_wrist_position_02,ee_qp_active_wrist_position_00,ee_qp_active_wrist_position_01,ee_qp_active_wrist_position_02,left_wrist_position_00,left_wrist_position_01,left_wrist_position_02,right_wrist_position_00,right_wrist_position_01,right_wrist_position_02
0,0.02297830581665039,995007098,1.582895000069584,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.0033984689600933165,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.0033984689600933165,0.3328304463697407,0.0033984689600933165,0.08565124869346619,0.09955664724111557,0.15006336569786072,0.1700950264930725,-0.21659155189990997,-0.05877937376499176,-0.04047748073935509,-0.049346063286066055,-0.2706567943096161,0.19942164421081543,-0.1194147914648056,0.008025985211133957,-0.007055537309497595,-0.010775641538202763,0.003813914256170392,0.42719724774360657,0.033701300621032715,-0.014346974901854992,-0.11188367754220963,-0.04719102755188942,-0.2935796082019806,-0.09837575256824493,-0.0016901573399081826,0.0025194096378982067,0.0021426277235150337,-4.346153582446277e-05,-4.274770981282927e-05,-0.00010778258001664653,0.00020250081433914602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.03151486535398624,-0.016298627423652408,-0.11172774216373335,-0.04697855143512228,-0.29356850687192704,-0.09873956670133628,-2.7347979947454828e-06,7.443513110529532e-05,-2.7304406532924642e-05,3.5310976769093355e-05,-1.4149640138184312e-05,-8.579683049639891e-05,-0.00016114674594685906,0.04787285253405571,0.03873557969927788,0.17991501092910767,0.17565754055976868,0.18060970306396484,-0.0804029032588005,0.033975616097450256,-0.008203472010791302,-0.28826481103897095,0.2559576630592346,0.28079962730407715,0.05723254382610321,-0.008927382528781891,0.03694970905780792,-0.17507892847061157,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.04767667539623489,0.039015421863300155,0.1795858789292832,0.17560554117234148,0.18069816136889907,-0.08048144310924885,0.03419361567128912,-0.008144620105257728,-0.28856717518031777,0.25602814977320704,0.2805674941057888,0.05719521417929845,-0.008193151469473142,0.03686072392885585,-0.17522488289035817,0.23717128845480212,0.07966178487210752,-0.024887342608341228,-0.39047012821081023,-0.0668559792178989,-0.27262812861285174,-0.08688745638130774,-0.23307147104209147,-0.03471898529631296,-0.006713004729816543,-0.27584343527987665,0.012976767262773999,-0.17644445812784468,0.0718084248008486,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.1592360037747462,0.16943145646160476,0.06294559434539194,0.24923335563929494,-0.1486025607048562,0.09625483992942155,0.1592360037747462,0.16943145646160476,0.06294559434539194,0.1592363014718185,0.16943149700938961,0.06294528415992624,0.24923371717286777,-0.1486025965436293,0.09625455430304698
1,0.06381845474243164,995047936,2.4469369999451374,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.003393974136679615,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.003393974136679615,0.3328247615050239,0.003393974136679615,0.08562707155942917,0.09955397248268127,0.15000057220458984,0.17010684311389923,-0.2165893316268921,-0.05877526476979256,-0.0404539480805397,-0.049351852387189865,-0.2707167863845825,0.19939619302749634,-0.11940006166696548,0.008023133501410484,-0.007024083752185106,-0.010776342824101448,0.0038113812915980816,0.42719560861587524,0.0337025411427021,-0.014347150921821594,-0.11188443750143051,-0.0471908338367939,-0.2935800850391388,-0.09837629646062851,-0.0016874513821676373,0.002519255969673395,0.0021406840533018112,-4.2838993977056816e-05,-4.280997018213384e-05,-0.0001071952938218601,0.00020093968487344682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.03151486535398624,-0.016298627423652408,-0.11172774216373328,-0.04697855143512228,-0.2935685068719271,-0.09873956670133628,-2.73479799475047e-06,7.443513110531224e-05,-2.7304406532906427e-05,3.5310976769083584e-05,-1.414964013819951e-05,-8.579683049638885e-05,-0.00016114674594687537,0.048230092972517014,0.03853126987814903,0.1799652874469757,0.17593352496623993,0.18015232682228088,-0.08037461340427399,0.03365574777126312,-0.008257794193923473,-0.28819867968559265,0.2558596134185791,0.2809099555015564,0.0573730543255806,-0.009892897680401802,0.036813944578170776,-0.17492768168449402,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.048095281668493355,0.03857686031151109,0.18009342254401517,0.17588030640377295,0.18034619564617937,-0.08037330984929415,0.03375981433412493,-0.008223981400233032,-0.28813911730481867,0.25591256695487324,0.28090607551106694,0.0572603843030908,-0.009501492285419046,0.03684058863489233,-0.17499476151059723,0.23675042748087718,0.07943600293901706,-0.025818546037836215,-0.3907667790591037,-0.06697685633479253,-0.27262455837213095,-0.08672722184627106,-0.2316755808414241,-0.03499753333244187,-0.0075136914583230656,-0.27506881790794935,0.01294218893094635,-0.17650215037591022,0.07175095458267865,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.1592310637381754,0.16943651256442535,0.06294635613019381,0.24923736478104316,-0.14859545547574332,0.09625474447996897,0.1592310637381754,0.16943651256442535,0.06294635613019381,0.15923136143520983,0.1694365531158011,0.06294604594535616,0.2492377263151855,-0.14859549130945252,0.09625445885343986
2,0.10347604751586914,995087593,2.6802989999623605,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.003390423236075947,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.003390423236075947,0.33281862777728854,0.003390423236075947,0.08560091257095337,0.09954776614904404,0.14993880689144135,0.1701248735189438,-0.21659313142299652,-0.05876845493912697,-0.04042894393205643,-0.049360938370227814,-0.2707747519016266,0.1993701010942459,-0.11939612776041031,0.008028284646570683,-0.007000057492405176,-0.010775470174849033,0.003812013892456889,0.42719724774360657,0.03370441123843193,-0.014344166964292526,-0.1118839904665947,-0.04719185456633568,-0.29358023405075073,-0.09837449342012405,-0.0016889366088435054,0.002522015245631337,0.002144312020391226,-4.3756994273280725e-05,-4.2798517824849114e-05,-0.00010781561286421493,0.00020311778644099832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.03151486535398624,-0.016298627423652404,-0.11172774216373332,-0.04697855143512228,-0.29356850687192704,-0.09873956670133627,-2.7347979947597943e-06,7.443513110530356e-05,-2.7304406532917703e-05,3.5310976769097245e-05,-1.414964013819205e-05,-8.57968304963905e-05,-0.00016114674594686887,0.04846903309226036,0.03854396566748619,0.17981378734111786,0.17611798644065857,0.18056216835975647,-0.08035407960414886,0.03342278301715851,-0.008217528462409973,-0.28830164670944214,0.2557702660560608,0.2809450924396515,0.05733647570014,-0.010286732576787472,0.03674452751874924,-0.17512314021587372,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.04839943377923358,0.03854896785743036,0.17986265117792383,0.1758984485170304,0.1802610797524498,-0.08037137539716394,0.033454909785507664,-0.008246329850233651,-0.2881759637016956,0.25583899525134074,0.2809472741131916,0.057454443835370184,-0.010130636760969295,0.03659601768195601,-0.17487966160884924,0.2360516458607034,0.07945072045995373,-0.026467192017749972,-0.3910598746980767,-0.06712597906691184,-0.272598181220537,-0.08666324171156292,-0.23094022761949118,-0.0353863059281257,-0.007894876557644792,-0.2745991120177364,0.01282299138904416,-0.1765333766604235,0.07164044586305436,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.1592265095788183,0.16944148547221852,0.06294611153005261,0.2492412859137157,-0.1485878668155651,0.09625505084697066,0.1592265095788183,0.16944148547221852,0.06294611153005261,0.15922680727486208,0.16944152602737714,0.0629458013449352,0.24924164744845956,-0.14858790264364147,0.09625476522075094
3,0.14293432235717773,995127052,2.147019999938493,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.0033891367105278432,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.0033891367105278432,0.3328159945269361,0.0033891367105278432,0.08557987958192825,0.09954436868429184,0.14988858997821808,0.17013685405254364,-0.21659158170223236,-0.05876534804701805,-0.04041055962443352,-0.04936665669083595,-0.2708216905593872,0.19935168325901031,-0.11939948052167892,0.0080323601141572,-0.006991444621235132,-0.010774285532534122,0.0038134169299155474,0.42719829082489014,0.033705636858940125,-0.01434220653027296,-0.11188363283872604,-0.047192495316267014,-0.29358020424842834,-0.09837332367897034,-0.0016898751491680741,0.0025238716043531895,0.002146774670109153,-4.4206979509908706e-05,-4.278515189071186e-05,-0.00010813142580445856,0.00020458409562706947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.031514865353986246,-0.01629862742365239,-0.11172774216373335,-0.04697855143512229,-0.293568506871927,-0.0987395667013363,-2.73479799475459e-06,7.443513110531397e-05,-2.7304406532905993e-05,3.531097676908467e-05,-1.4149640138200819e-05,-8.579683049638671e-05,-0.00016114674594687732,0.048590678721666336,0.03844666853547096,0.17970158159732819,0.17621706426143646,0.18047946691513062,-0.0803903266787529,0.03338319808244705,-0.008260536938905716,-0.2883307933807373,0.2557905912399292,0.28089380264282227,0.05745355412364006,-0.010253512300550938,0.036165542900562286,-0.17516596615314484,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.048567143821604354,0.03845395428703377,0.179810759440958,0.1761541519889103,0.18048568532951512,-0.08038813193521083,0.03341243884755934,-0.008282676779904984,-0.2883060520435483,0.25580195858694876,0.28080558856527565,0.05746358020049871,-0.010268749556171936,0.03637654885953376,-0.1750619314396323,0.23561212003784635,0.07920007820286547,-0.026425887216817504,-0.39167649438520624,-0.0670830420719945,-0.272658306916258,-0.08661277875689723,-0.23073643047344822,-0.03555421114477963,-0.008009139939552675,-0.2748085556727,0.012885135663727417,-0.17657415911164226,0.07162503698830164,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15922474789120317,0.16944358842992116,0.06294587354280093,0.24924282724976551,-0.14858468214833784,0.0962548572302208,0.15922474789120317,0.16944358842992116,0.06294587354280093,0.15922504558660752,0.16944362898682777,0.0629455633573849,0.24924318878462068,-0.14858471797390235,0.0962545716039757
4,0.18358516693115234,995167701,22.21494299999449,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.0033888409640958983,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.0033888409640958983,0.3328152173405551,0.0033888409640958983,0.08556992560625076,0.09954337775707245,0.14986327290534973,0.1701439619064331,-0.21659110486507416,-0.058765169233083725,-0.04040117189288139,-0.049369197338819504,-0.2708452641963959,0.1993446797132492,-0.11940386891365051,0.00803404115140438,-0.006988982204347849,-0.010774190537631512,0.003814184805378318,0.42719849944114685,0.03370605781674385,-0.014341619797050953,-0.11188355088233948,-0.04719267040491104,-0.29358017444610596,-0.09837299585342407,-0.0016900504706427455,0.002524440409615636,0.0021474759560078382,-4.422626079758629e-05,-4.278009873814881e-05,-0.00010813087283167988,0.00020498558296822011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.03151486535398624,-0.0162986274236524,-0.11172774216373335,-0.04697855143512228,-0.29356850687192704,-0.09873956670133628,-2.734797994730521e-06,7.44351311053118e-05,-2.730440653290426e-05,3.531097676906426e-05,-1.4149640138199436e-05,-8.579683049639002e-05,-0.0001611467459468732,0.04855673387646675,0.03843975439667702,0.17967669665813446,0.17619532346725464,0.18050330877304077,-0.08040333539247513,0.03344832733273506,-0.008270366117358208,-0.2883455455303192,0.25582414865493774,0.280933678150177,0.057438746094703674,-0.010097792372107506,0.03604947030544281,-0.17515410482883453,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.04859067840631392,0.038446670270363005,0.17970157465729816,0.17621706415585148,0.18047946371320442,-0.08039032779979108,0.033383198275615575,-0.008260537340425766,-0.2883307903684666,0.25579058841458463,0.28089378912591556,0.05745355503304008,-0.010253512477746833,0.03616554326518122,-0.17516597359474403,0.23546750667049005,0.07949314770059351,-0.026360040688310705,-0.3915078310724472,-0.06713244902505007,-0.27266322709874385,-0.08660501659174802,-0.23083968839120986,-0.03563573261732132,-0.008010799908610363,-0.27489565830104984,0.012982747072568423,-0.17660371573134084,0.0716048944361753,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15922426915411922,0.16944420740729843,0.06294572131344932,0.24924326290844062,-0.14858375884766967,0.09625468755828377,0.15922426915411922,0.16944420740729843,0.06294572131344932,0.15922456684929528,0.16944424796467333,0.0629454111279112,0.24924362444326106,-0.14858379467255,0.09625440193192783
5,0.22308111190795898,995207198,2.301445999933094,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.003387785668874177,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.003387785668874177,0.332813003912498,0.003387785668874177,0.08553797006607056,0.09954384714365005,0.14977402985095978,0.1701653152704239,-0.21658876538276672,-0.05876897647976875,-0.040369898080825806,-0.04937492311000824,-0.2709289491176605,0.19932633638381958,-0.11942196637392044,0.008033521473407745,-0.006979018449783325,-0.010775122791528702,0.0038159850519150496,0.4271981418132782,0.03370661661028862,-0.014341176487505436,-0.11188360303640366,-0.04719274863600731,-0.2935801148414612,-0.09837283194065094,-0.0016898682806640863,0.0025249538011848927,0.002147834748029709,-4.411916961544193e-05,-4.277290645404719e-05,-0.00010803247278090566,0.00020512365153990686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.03151486535398623,-0.0162986274236524,-0.11172774216373332,-0.04697855143512228,-0.2935685068719271,-0.0987395667013363,-2.734797994735508e-06,7.443513110529879e-05,-2.7304406532919004e-05,3.531097676907677e-05,-1.4149640138187818e-05,-8.579683049639441e-05,-0.00016114674594686182,0.04841393977403641,0.038410086184740067,0.17965388298034668,0.17614500224590302,0.1805039793252945,-0.080403633415699,0.03362765535712242,-0.008345541544258595,-0.2883055508136749,0.25584936141967773,0.2809651494026184,0.05743250995874405,-0.009977152571082115,0.03603864833712578,-0.17511147260665894,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.04841510956833853,0.03845218031023339,0.17965115155439743,0.17613220588416337,0.18048662641433522,-0.08037234262322905,0.033610350910272306,-0.008328157469361466,-0.2883105558546812,0.2558303004136505,0.2809603447356931,0.05741842773506737,-0.009972513826630074,0.03609802042933861,-0.1751196905204663,0.23589753015078851,0.0795497696372699,-0.026226017792836218,-0.391080264869179,-0.06712178339708887,-0.2726509532861166,-0.0866295642170025,-0.23114127993480885,-0.0354652394174121,-0.007948407292099578,-0.27509014916387176,0.013091465242880055,-0.17665529771668023,0.07156141210142641,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15922267284102024,0.16944599602126514,0.06294533899515654,0.2492447804914845,-0.14858104092190644,0.0962542832344178,0.15922267284102024,0.16944599602126514,0.06294533899515654,0.1592229705357146,0.16944603657978255,0.06294502880943635,0.24924514202621564,-0.1485810767449855,0.09625399760769209
6,0.26519203186035156,995249310,2.94877200008159,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.003386760967084203,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.003386760967084203,0.33281100765410354,0.003386760967084203,0.08551617711782455,0.09954529255628586,0.14970746636390686,0.17017744481563568,-0.21658550202846527,-0.05877392366528511,-0.04034744203090668,-0.04937834292650223,-0.2709916830062866,0.19931522011756897,-0.11943603307008743,0.008029929362237453,-0.006968871224671602,-0.010775623843073845,0.0038185894954949617,0.42719778418540955,0.03370663896203041,-0.014341265894472599,-0.1118837371468544,-0.047192707657814026,-0.29358014464378357,-0.09837290644645691,-0.001689870492555201,0.0025249130558222532,0.002147679217159748,-4.410053952597082e-05,-4.2771560401888564e-05,-0.00010800061136251315,0.00020501749531831592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.03151486535398623,-0.016298627423652397,-0.11172774216373327,-0.04697855143512228,-0.2935685068719271,-0.09873956670133628,-2.734797994749169e-06,7.443513110531614e-05,-2.730440653290339e-05,3.5310976769100836e-05,-1.4149640138203163e-05,-8.579683049640268e-05,-0.00016114674594687825,0.048455990850925446,0.03834929317235947,0.17967082560062408,0.17617054283618927,0.18048055469989777,-0.08040370047092438,0.03358690068125725,-0.008367184549570084,-0.2882794737815857,0.25581094622612,0.28081804513931274,0.05743669345974922,-0.010021168738603592,0.03586985915899277,-0.17505590617656708,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.04841628002725836,0.03837921996247594,0.17967336056509256,0.17615686912568848,0.18050889875507772,-0.08039624879178425,0.03359567837167008,-0.008341288555368375,-0.2883289627349634,0.2558440951080629,0.2809258382922892,0.05743256361330271,-0.009986441373013822,0.03590145133753895,-0.17510837136138002,0.23585251492689344,0.07955392609522537,-0.0262022504996451,-0.3911120526231026,-0.06708089848990426,-0.2726609179878299,-0.0866434899320528,-0.2311469003024845,-0.0354794471840712,-0.007893896260957182,-0.27505846597492817,0.013008019121175022,-0.1766582817984767,0.07153919134947753,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15922107476763162,0.1694475814479874,0.06294491796334264,0.24924639396565337,-0.14857854090033373,0.09625368854701745,0.15922107476763162,0.1694475814479874,0.06294491796334264,0.15922137246171608,0.16944762200758118,0.06294460777737107,0.24924675550021042,-0.14857857672169172,0.09625340291982575
7,0.30438661575317383,995288503,1.580257000000529,nan,1,sample,1,0.0,1,1,left_wrist_yaw_link,1,left_wrist_yaw_link,pelvis_identity_fk,0.0033860782004230755,0.07,-1.0,-1.0,,,-1,-1,999999,-1.0,0,0.0033860782004230755,0.33280918472349796,0.0033860782004230755,0.0854986310005188,0.09954637289047241,0.14965201914310455,0.1701868325471878,-0.21658237278461456,-0.058778852224349976,-0.04032900556921959,-0.049381352961063385,-0.2710438668727875,0.19930729269981384,-0.11944887042045593,0.008026032708585262,-0.006960294209420681,-0.010776727460324764,0.0038219953421503305,0.42719772458076477,0.03370659798383713,-0.014341198839247227,-0.11188381165266037,-0.04719274491071701,-0.29358020424842834,-0.09837283194065094,-0.0016901649069041014,0.0025249705649912357,0.0021478449925780296,-4.4131938921054825e-05,-4.276930485502817e-05,-0.00010799988376675174,0.00020514815696515143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42820044463945606,0.031514865353986225,-0.016298627423652418,-0.1117277421637334,-0.04697855143512226,-0.293568506871927,-0.09873956670133625,-2.7347979947320387e-06,7.443513110530053e-05,-2.7304406532916835e-05,3.53109767690717e-05,-1.414964013818939e-05,-8.579683049639384e-05,-0.00016114674594686323,0.048467572778463364,0.0382932648062706,0.17959064245224,0.17616531252861023,0.18046848475933075,-0.0803932324051857,0.033574629575014114,-0.008380211889743805,-0.2882992625236511,0.2557457685470581,0.2806212306022644,0.057465944439172745,-0.010083856992423534,0.03572579473257065,-0.17501650750637054,0.42820045351982117,0.031514864414930344,-0.016298627480864525,-0.1117277443408966,-0.046978551894426346,-0.29356852173805237,-0.09873956441879272,-2.734798044912168e-06,7.443513459293172e-05,-2.7304406103212386e-05,3.5310975363245234e-05,-1.4149640264804475e-05,-8.57968334457837e-05,-0.00016114674508571625,0.04846832364708678,0.03831078207987527,0.17963873343746944,0.17616038050244798,0.1804500286713311,-0.08039030165854608,0.033573544157453894,-0.00836879433998452,-0.2882970444212825,0.255765548954121,0.28067226821576063,0.05745168593402237,-0.01006077057486265,0.03583362134206755,-0.1749289117144348,0.2358097217088236,0.07953879031436865,-0.026249314543617282,-0.3911839933293507,-0.0670812644673343,-0.2726689110640705,-0.08664515959686751,-0.2310635097309251,-0.035523743523728696,-0.007914926892562053,-0.27493392908373415,0.013068438073688083,-0.17666318421857094,0.07155366769866885,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15659142795026854,0.16955070822201723,0.06507669476511518,0.15921967566548295,0.16944898404436184,0.06294420989564227,0.2492478678965954,-0.1485762660103323,0.09625306143222603,0.15921967566548295,0.16944898404436184,0.06294420989564227,0.1592199733588094,0.16944902460478278,0.0629438997092698,0.24924822943087638,-0.1485763018302489,0.09625277580449586
